source,target,weight
21064,17657,31
21064,17659,31
21064,17660,31
21064,17661,28
21064,17708,31
21064,17871,31
21064,17960,31
21064,17962,31
21064,17971,31
21064,17989,29
21064,19185,27
21064,19188,28
21064,19191,27
21064,19192,31
21064,19193,28
21064,19194,31
21064,19304,31
21064,19306,30
21064,19442,27
21064,19443,31
21064,19623,30
21064,21065,31
21064,21129,29
21064,21130,29
21064,21131,30
21064,21132,31
21064,21135,29
21064,21136,31
21064,21137,24
21064,21138,31
21064,21139,31
21064,21142,31
21064,21143,26
21064,21145,31
21064,21147,28
21064,21148,27
21064,21149,29
21064,21150,31
21064,21280,29
21064,21638,31
21064,21656,29
21064,21657,27
21064,22681,28
21064,22730,31
21064,22731,31
21064,22732,31
21064,22733,31
21064,22734,31
21064,22735,31
21064,22736,31
21064,22737,28
21064,22738,31
21064,22740,31
21064,22741,28
21064,22742,31
21064,22743,31
21064,22744,31
21064,22745,22
21064,22912,32
21064,24754,31
21064,24755,31
21064,24756,31
21064,24757,31
21064,24758,30
21064,24759,31
21064,24760,31
21064,24761,31
21064,24762,31
21064,24763,31
21064,24764,31
21064,24766,31
21064,24767,29
21064,24768,29
21064,24770,31
21064,24771,31
21064,24772,31
21064,24773,29
21064,24774,25
21064,24775,31
21064,24776,26
21064,24777,31
21064,13317,1694
21064,2493,25
21064,2528,26
21064,16194,25
21064,19189,29
21064,24947,27
21064,24948,27
21064,25189,14
21126,2445,766
21126,21127,3076
21126,21141,3022
21126,21648,3080
21126,22739,3080
21126,22841,3070
21126,22842,3041
21126,23059,3077
21126,24765,3077
21126,24769,3080
21126,2576,220
21126,2390,30
21126,2391,31
21126,2394,31
21126,2395,30
21126,2396,29
21126,2405,30
21126,2422,31
21126,2434,31
21126,2440,29
21126,2441,26
21126,2442,31
21126,2443,30
21126,2444,29
21126,2449,31
21126,2451,31
21126,2456,31
21126,2457,29
21126,2459,29
21126,2464,30
21126,2472,31
21126,2476,31
21126,2478,31
21126,2480,31
21126,2481,31
21126,2483,31
21126,2488,31
21126,2491,30
21126,2497,25
21126,2501,31
21126,2507,24
21126,2519,29
21126,2526,30
21126,12427,29
21126,12436,25
21126,12442,29
21126,12454,29
21126,12455,29
21126,12461,31
21126,13053,31
21126,13059,30
21126,13064,30
21126,13106,31
21126,13111,30
21126,13112,31
21126,13113,31
21126,13114,29
21126,13116,22
21126,13123,31
21126,13877,31
21126,13969,28
21126,16186,31
21126,16187,11
21126,16188,31
21126,16189,31
21126,16191,30
21126,16192,23
21126,16196,28
21126,16197,31
21126,16199,30
21126,16202,28
21126,16203,31
21126,17644,28
21126,17645,31
21126,17646,31
21126,17647,30
21126,17648,27
21126,17649,29
21126,17650,28
21126,17652,29
21126,17653,31
21126,17655,26
21126,17656,30
21126,17657,31
21126,17659,31
21126,17660,31
21126,17661,28
21126,17708,31
21126,17871,31
21126,17960,31
21126,17962,31
21126,17971,31
21126,17989,29
21126,19185,27
21126,19188,28
21126,19191,27
21126,19192,31
21126,19193,28
21126,19194,31
21126,19304,31
21126,19306,30
21126,19442,27
21126,19443,31
21126,19623,30
21126,21065,31
21126,21129,29
21126,21130,29
21126,21131,30
21126,21132,31
21126,21135,29
21126,21136,31
21126,21137,24
21126,21138,31
21126,21139,31
21126,21142,31
21126,21143,26
21126,21145,31
21126,21147,28
21126,21148,27
21126,21149,29
21126,21150,31
21126,21280,29
21126,21638,31
21126,21656,29
21126,21657,27
21126,22681,28
21126,22730,31
21126,22731,31
21126,22732,31
21126,22733,31
21126,22734,31
21126,22735,31
21126,22736,31
21126,22737,28
21126,22738,31
21126,22740,31
21126,22741,28
21126,22742,31
21126,22743,31
21126,22744,31
21126,22745,22
21126,22912,32
21126,24754,31
21126,24755,31
21126,24756,31
21126,24757,31
21126,24758,30
21126,24759,31
21126,24760,31
21126,24761,31
21126,24762,31
21126,24763,31
21126,24764,31
21126,24766,31
21126,24767,29
21126,24768,29
21126,24770,31
21126,24771,31
21126,24772,31
21126,24773,29
21126,24774,25
21126,24775,31
21126,24776,26
21126,24777,31
21126,13317,1659
21126,2493,25
21126,2528,26
21126,16194,25
21126,19189,29
21126,24947,27
21126,24948,27
21126,25189,14
21127,2445,765
21127,21141,3059
21127,21648,3115
21127,22739,3115
21127,22841,3106
21127,22842,3074
21127,23059,3114
21127,24765,3114
21127,24769,3115
21127,2576,223
21127,2390,30
21127,2391,31
21127,2394,31
21127,2395,30
21127,2396,29
21127,2405,30
21127,2422,31
21127,2434,31
21127,2440,29
21127,2441,26
21127,2442,31
21127,2443,30
21127,2444,29
21127,2449,31
21127,2451,31
21127,2456,31
21127,2457,29
21127,2459,29
21127,2464,30
21127,2472,31
21127,2476,31
21127,2478,31
21127,2480,31
21127,2481,31
21127,2483,31
21127,2488,31
21127,2491,30
21127,2497,25
21127,2501,31
21127,2507,24
21127,2519,29
21127,2526,30
21127,12427,29
21127,12436,25
21127,12442,29
21127,12454,29
21127,12455,29
21127,12461,31
21127,13053,31
21127,13059,30
21127,13064,30
21127,13106,31
21127,13111,30
21127,13112,31
21127,13113,31
21127,13114,29
21127,13116,22
21127,13123,31
21127,13877,31
21127,13969,28
21127,16186,31
21127,16187,11
21127,16188,31
21127,16189,31
21127,16191,30
21127,16192,23
21127,16196,28
21127,16197,31
21127,16199,30
21127,16202,28
21127,16203,31
21127,17644,28
21127,17645,31
21127,17646,31
21127,17647,30
21127,17648,27
21127,17649,29
21127,17650,28
21127,17652,29
21127,17653,31
21127,17655,26
21127,17656,30
21127,17657,31
21127,17659,31
21127,17660,31
21127,17661,28
21127,17708,31
21127,17871,31
21127,17960,31
21127,17962,31
21127,17971,31
21127,17989,29
21127,19185,27
21127,19188,28
21127,19191,27
21127,19192,31
21127,19193,28
21127,19194,31
21127,19304,31
21127,19306,30
21127,19442,27
21127,19443,31
21127,19623,30
21127,21065,31
21127,21129,29
21127,21130,29
21127,21131,30
21127,21132,31
21127,21135,29
21127,21136,31
21127,21137,24
21127,21138,31
21127,21139,31
21127,21142,31
21127,21143,26
21127,21145,31
21127,21147,28
21127,21148,27
21127,21149,29
21127,21150,31
21127,21280,29
21127,21638,31
21127,21656,29
21127,21657,27
21127,22681,28
21127,22730,31
21127,22731,31
21127,22732,31
21127,22733,31
21127,22734,31
21127,22735,31
21127,22736,31
21127,22737,28
21127,22738,31
21127,22740,31
21127,22741,28
21127,22742,31
21127,22743,31
21127,22744,31
21127,22745,22
21127,22912,32
21127,24754,31
21127,24755,31
21127,24756,31
21127,24757,31
21127,24758,30
21127,24759,31
21127,24760,31
21127,24761,31
21127,24762,31
21127,24763,31
21127,24764,31
21127,24766,31
21127,24767,29
21127,24768,29
21127,24770,31
21127,24771,31
21127,24772,31
21127,24773,29
21127,24774,25
21127,24775,31
21127,24776,26
21127,24777,31
21127,13317,1694
21127,2493,25
21127,2528,26
21127,16194,25
21127,19189,29
21127,24947,27
21127,24948,27
21127,25189,14
21141,2445,713
21141,21648,3061
21141,22739,3061
21141,22841,3052
21141,22842,3020
21141,23059,3060
21141,24765,3060
21141,24769,3061
21141,2576,223
21141,2390,30
21141,2391,31
21141,2394,31
21141,2395,30
21141,2396,29
21141,2405,30
21141,2422,31
21141,2434,31
21141,2440,29
21141,2441,26
21141,2442,31
21141,2443,30
21141,2444,29
21141,2449,31
21141,2451,31
21141,2456,31
21141,2457,29
21141,2459,29
21141,2464,30
21141,2472,31
21141,2476,31
21141,2478,31
21141,2480,31
21141,2481,31
21141,2483,31
21141,2488,31
21141,2491,30
21141,2497,25
21141,2501,31
21141,2507,24
21141,2519,29
21141,2526,30
21141,12427,29
21141,12436,25
21141,12442,29
21141,12454,29
21141,12455,29
21141,12461,31
21141,13053,31
21141,13059,30
21141,13064,30
21141,13106,31
21141,13111,30
21141,13112,31
21141,13113,31
21141,13114,29
21141,13116,22
21141,13123,31
21141,13877,31
21141,13969,28
21141,16186,31
21141,16187,11
21141,16188,31
21141,16189,31
21141,16191,30
21141,16192,23
21141,16196,28
21141,16197,31
21141,16199,30
21141,16202,28
21141,16203,31
21141,17644,28
21141,17645,31
21141,17646,31
21141,17647,30
21141,17648,27
21141,17649,29
21141,17650,28
21141,17652,29
21141,17653,31
21141,17655,26
21141,17656,30
21141,17657,31
21141,17659,31
21141,17660,31
21141,17661,28
21141,17708,31
21141,17871,31
21141,17960,31
21141,17962,31
21141,17971,31
21141,17989,29
21141,19185,27
21141,19188,28
21141,19191,27
21141,19192,31
21141,19193,28
21141,19194,31
21141,19304,31
21141,19306,30
21141,19442,27
21141,19443,31
21141,19623,30
21141,21065,31
21141,21129,29
21141,21130,29
21141,21131,30
21141,21132,31
21141,21135,29
21141,21136,31
21141,21137,24
21141,21138,31
21141,21139,31
21141,21142,31
21141,21143,26
21141,21145,31
21141,21147,28
21141,21148,27
21141,21149,29
21141,21150,31
21141,21280,29
21141,21638,31
21141,21656,29
21141,21657,27
21141,22681,28
21141,22730,31
21141,22731,31
21141,22732,31
21141,22733,31
21141,22734,31
21141,22735,31
21141,22736,31
21141,22737,28
21141,22738,31
21141,22740,31
21141,22741,28
21141,22742,31
21141,22743,31
21141,22744,31
21141,22745,22
21141,22912,32
21141,24754,31
21141,24755,31
21141,24756,31
21141,24757,31
21141,24758,30
21141,24759,31
21141,24760,31
21141,24761,31
21141,24762,31
21141,24763,31
21141,24764,31
21141,24766,31
21141,24767,29
21141,24768,29
21141,24770,31
21141,24771,31
21141,24772,31
21141,24773,29
21141,24774,25
21141,24775,31
21141,24776,26
21141,24777,31
21141,13317,1693
21141,2493,25
21141,2528,26
21141,16194,25
21141,19189,29
21141,24947,27
21141,24948,27
21141,25189,14
21648,2445,766
21648,22739,3119
21648,22841,3107
21648,22842,3078
21648,23059,3116
21648,24765,3116
21648,24769,3119
21648,2576,224
21648,2390,30
21648,2391,31
21648,2394,31
21648,2395,30
21648,2396,29
21648,2405,30
21648,2422,31
21648,2434,31
21648,2440,29
21648,2441,26
21648,2442,31
21648,2443,30
21648,2444,29
21648,2449,31
21648,2451,31
21648,2456,31
21648,2457,29
21648,2459,29
21648,2464,30
21648,2472,31
21648,2476,31
21648,2478,31
21648,2480,31
21648,2481,31
21648,2483,31
21648,2488,31
21648,2491,30
21648,2497,25
21648,2501,31
21648,2507,24
21648,2519,29
21648,2526,30
21648,12427,29
21648,12436,25
21648,12442,29
21648,12454,29
21648,12455,29
21648,12461,31
21648,13053,31
21648,13059,30
21648,13064,30
21648,13106,31
21648,13111,30
21648,13112,31
21648,13113,31
21648,13114,29
21648,13116,22
21648,13123,31
21648,13877,31
21648,13969,28
21648,16186,31
21648,16187,11
21648,16188,31
21648,16189,31
21648,16191,30
21648,16192,23
21648,16196,28
21648,16197,31
21648,16199,30
21648,16202,28
21648,16203,31
21648,17644,28
21648,17645,31
21648,17646,31
21648,17647,30
21648,17648,27
21648,17649,29
21648,17650,28
21648,17652,29
21648,17653,31
21648,17655,26
21648,17656,30
21648,17657,31
21648,17659,31
21648,17660,31
21648,17661,28
21648,17708,31
21648,17871,31
21648,17960,31
21648,17962,31
21648,17971,31
21648,17989,29
21648,19185,27
21648,19188,28
21648,19191,27
21648,19192,31
21648,19193,28
21648,19194,31
21648,19304,31
21648,19306,30
21648,19442,27
21648,19443,31
21648,19623,30
21648,21065,31
21648,21129,29
21648,21130,29
21648,21131,30
21648,21132,31
21648,21135,29
21648,21136,31
21648,21137,24
21648,21138,31
21648,21139,31
21648,21142,31
21648,21143,26
21648,21145,31
21648,21147,28
21648,21148,27
21648,21149,29
21648,21150,31
21648,21280,29
21648,21638,31
21648,21656,29
21648,21657,27
21648,22681,28
21648,22730,31
21648,22731,31
21648,22732,31
21648,22733,31
21648,22734,31
21648,22735,31
21648,22736,31
21648,22737,28
21648,22738,31
21648,22740,31
21648,22741,28
21648,22742,31
21648,22743,31
21648,22744,31
21648,22745,22
21648,22912,32
21648,24754,31
21648,24755,31
21648,24756,31
21648,24757,31
21648,24758,30
21648,24759,31
21648,24760,31
21648,24761,31
21648,24762,31
21648,24763,31
21648,24764,31
21648,24766,31
21648,24767,29
21648,24768,29
21648,24770,31
21648,24771,31
21648,24772,31
21648,24773,29
21648,24774,25
21648,24775,31
21648,24776,26
21648,24777,31
21648,13317,1694
21648,2493,25
21648,2528,26
21648,16194,25
21648,19189,29
21648,24947,27
21648,24948,27
21648,25189,14
22739,2445,766
22739,22841,3107
22739,22842,3078
22739,23059,3116
22739,24765,3116
22739,24769,3119
22739,2576,224
22739,2390,30
22739,2391,31
22739,2394,31
22739,2395,30
22739,2396,29
22739,2405,30
22739,2422,31
22739,2434,31
22739,2440,29
22739,2441,26
22739,2442,31
22739,2443,30
22739,2444,29
22739,2449,31
22739,2451,31
22739,2456,31
22739,2457,29
22739,2459,29
22739,2464,30
22739,2472,31
22739,2476,31
22739,2478,31
22739,2480,31
22739,2481,31
22739,2483,31
22739,2488,31
22739,2491,30
22739,2497,25
22739,2501,31
22739,2507,24
22739,2519,29
22739,2526,30
22739,12427,29
22739,12436,25
22739,12442,29
22739,12454,29
22739,12455,29
22739,12461,31
22739,13053,31
22739,13059,30
22739,13064,30
22739,13106,31
22739,13111,30
22739,13112,31
22739,13113,31
22739,13114,29
22739,13116,22
22739,13123,31
22739,13877,31
22739,13969,28
22739,16186,31
22739,16187,11
22739,16188,31
22739,16189,31
22739,16191,30
22739,16192,23
22739,16196,28
22739,16197,31
22739,16199,30
22739,16202,28
22739,16203,31
22739,17644,28
22739,17645,31
22739,17646,31
22739,17647,30
22739,17648,27
22739,17649,29
22739,17650,28
22739,17652,29
22739,17653,31
22739,17655,26
22739,17656,30
22739,17657,31
22739,17659,31
22739,17660,31
22739,17661,28
22739,17708,31
22739,17871,31
22739,17960,31
22739,17962,31
22739,17971,31
22739,17989,29
22739,19185,27
22739,19188,28
22739,19191,27
22739,19192,31
22739,19193,28
22739,19194,31
22739,19304,31
22739,19306,30
22739,19442,27
22739,19443,31
22739,19623,30
22739,21065,31
22739,21129,29
22739,21130,29
22739,21131,30
22739,21132,31
22739,21135,29
22739,21136,31
22739,21137,24
22739,21138,31
22739,21139,31
22739,21142,31
22739,21143,26
22739,21145,31
22739,21147,28
22739,21148,27
22739,21149,29
22739,21150,31
22739,21280,29
22739,21638,31
22739,21656,29
22739,21657,27
22739,22681,28
22739,22730,31
22739,22731,31
22739,22732,31
22739,22733,31
22739,22734,31
22739,22735,31
22739,22736,31
22739,22737,28
22739,22738,31
22739,22740,31
22739,22741,28
22739,22742,31
22739,22743,31
22739,22744,31
22739,22745,22
22739,22912,32
22739,24754,31
22739,24755,31
22739,24756,31
22739,24757,31
22739,24758,30
22739,24759,31
22739,24760,31
22739,24761,31
22739,24762,31
22739,24763,31
22739,24764,31
22739,24766,31
22739,24767,29
22739,24768,29
22739,24770,31
22739,24771,31
22739,24772,31
22739,24773,29
22739,24774,25
22739,24775,31
22739,24776,26
22739,24777,31
22739,13317,1694
22739,2493,25
22739,2528,26
22739,16194,25
22739,19189,29
22739,24947,27
22739,24948,27
22739,25189,14
22841,2445,766
22841,22842,3066
22841,23059,3107
22841,24765,3107
22841,24769,3107
22841,2576,221
22841,2390,30
22841,2391,31
22841,2394,31
22841,2395,30
22841,2396,29
22841,2405,30
22841,2422,31
22841,2434,31
22841,2440,29
22841,2441,26
22841,2442,31
22841,2443,30
22841,2444,29
22841,2449,31
22841,2451,31
22841,2456,31
22841,2457,29
22841,2459,29
22841,2464,30
22841,2472,31
22841,2476,31
22841,2478,31
22841,2480,31
22841,2481,31
22841,2483,31
22841,2488,31
22841,2491,30
22841,2497,25
22841,2501,31
22841,2507,24
22841,2519,29
22841,2526,30
22841,12427,29
22841,12436,25
22841,12442,29
22841,12454,29
22841,12455,29
22841,12461,31
22841,13053,31
22841,13059,30
22841,13064,30
22841,13106,31
22841,13111,30
22841,13112,31
22841,13113,31
22841,13114,29
22841,13116,22
22841,13123,31
22841,13877,31
22841,13969,28
22841,16186,31
22841,16187,11
22841,16188,31
22841,16189,31
22841,16191,30
22841,16192,23
22841,16196,28
22841,16197,31
22841,16199,30
22841,16202,28
22841,16203,31
22841,17644,28
22841,17645,31
22841,17646,31
22841,17647,30
22841,17648,27
22841,17649,29
22841,17650,28
22841,17652,29
22841,17653,31
22841,17655,26
22841,17656,30
22841,17657,31
22841,17659,31
22841,17660,31
22841,17661,28
22841,17708,31
22841,17871,31
22841,17960,31
22841,17962,31
22841,17971,31
22841,17989,29
22841,19185,27
22841,19188,28
22841,19191,27
22841,19192,31
22841,19193,28
22841,19194,31
22841,19304,31
22841,19306,30
22841,19442,27
22841,19443,31
22841,19623,30
22841,21065,31
22841,21129,29
22841,21130,29
22841,21131,30
22841,21132,31
22841,21135,29
22841,21136,31
22841,21137,24
22841,21138,31
22841,21139,31
22841,21142,31
22841,21143,26
22841,21145,31
22841,21147,28
22841,21148,27
22841,21149,29
22841,21150,31
22841,21280,29
22841,21638,31
22841,21656,29
22841,21657,27
22841,22681,28
22841,22730,31
22841,22731,31
22841,22732,31
22841,22733,31
22841,22734,31
22841,22735,31
22841,22736,31
22841,22737,28
22841,22738,31
22841,22740,31
22841,22741,28
22841,22742,31
22841,22743,31
22841,22744,31
22841,22745,22
22841,22912,32
22841,24754,31
22841,24755,31
22841,24756,31
22841,24757,31
22841,24758,30
22841,24759,31
22841,24760,31
22841,24761,31
22841,24762,31
22841,24763,31
22841,24764,31
22841,24766,31
22841,24767,29
22841,24768,29
22841,24770,31
22841,24771,31
22841,24772,31
22841,24773,29
22841,24774,25
22841,24775,31
22841,24776,26
22841,24777,31
22841,13317,1695
22841,2493,25
22841,2528,26
22841,16194,25
22841,19189,29
22841,24947,27
22841,24948,27
22841,25189,14
22842,2445,766
22842,23059,3075
22842,24765,3075
22842,24769,3078
22842,2576,220
22842,2390,27
22842,2391,28
22842,2394,28
22842,2395,27
22842,2396,32
22842,2405,27
22842,2422,28
22842,2434,28
22842,2440,32
22842,2441,23
22842,2442,28
22842,2443,33
22842,2444,32
22842,2449,28
22842,2451,28
22842,2456,28
22842,2457,28
22842,2459,32
22842,2464,27
22842,2472,28
22842,2476,28
22842,2478,28
22842,2480,28
22842,2481,28
22842,2483,28
22842,2488,28
22842,2491,27
22842,2497,23
22842,2501,28
22842,2507,23
22842,2519,32
22842,2526,27
22842,12427,32
22842,12436,28
22842,12442,32
22842,12454,32
22842,12455,32
22842,12461,28
22842,13053,28
22842,13059,27
22842,13064,27
22842,13106,28
22842,13111,27
22842,13112,28
22842,13113,28
22842,13114,32
22842,13116,25
22842,13123,28
22842,13877,28
22842,13969,25
22842,16186,28
22842,16187,11
22842,16188,28
22842,16189,28
22842,16191,27
22842,16192,21
22842,16196,31
22842,16197,28
22842,16199,27
22842,16202,27
22842,16203,28
22842,17644,25
22842,17645,28
22842,17646,28
22842,17647,27
22842,17648,30
22842,17649,32
22842,17650,31
22842,17652,32
22842,17653,28
22842,17655,29
22842,17656,28
22842,17657,28
22842,17659,28
22842,17660,28
22842,17661,31
22842,17708,28
22842,17871,28
22842,17960,28
22842,17962,28
22842,17971,28
22842,17989,32
22842,19185,30
22842,19188,31
22842,19191,30
22842,19192,28
22842,19193,25
22842,19194,28
22842,19304,28
22842,19306,27
22842,19442,25
22842,19443,28
22842,19623,27
22842,21065,28
22842,21129,28
22842,21130,28
22842,21131,27
22842,21132,28
22842,21135,26
22842,21136,28
22842,21137,21
22842,21138,28
22842,21139,28
22842,21142,28
22842,21143,29
22842,21145,28
22842,21147,31
22842,21148,30
22842,21149,26
22842,21150,28
22842,21280,32
22842,21638,28
22842,21656,30
22842,21657,30
22842,22681,31
22842,22730,28
22842,22731,28
22842,22732,28
22842,22733,28
22842,22734,28
22842,22735,28
22842,22736,28
22842,22737,25
22842,22738,28
22842,22740,28
22842,22741,31
22842,22742,28
22842,22743,28
22842,22744,28
22842,22745,25
22842,22912,29
22842,24754,28
22842,24755,28
22842,24756,28
22842,24757,28
22842,24758,27
22842,24759,28
22842,24760,28
22842,24761,28
22842,24762,28
22842,24763,28
22842,24764,28
22842,24766,28
22842,24767,26
22842,24768,26
22842,24770,28
22842,24771,28
22842,24772,28
22842,24773,30
22842,24774,24
22842,24775,28
22842,24776,29
22842,24777,28
22842,13317,1663
22842,2493,22
22842,2528,23
22842,16194,22
22842,19189,26
22842,24947,24
22842,24948,24
22842,25189,16
23059,2445,766
23059,24765,3115
23059,24769,3116
23059,2576,223
23059,2390,30
23059,2391,31
23059,2394,31
23059,2395,30
23059,2396,29
23059,2405,30
23059,2422,31
